artikelnummer,typicality,
7183720,0.842052,
7183721,0.80610466,
7183729,0.5853427,
7183769,0.7282876,
7183771,0.9070172,
7183777,0.8211429,
7183778,0.73980457,
7183780,0.82526517,
7183781,0.9092477,
7183784,0.8052563,
7183791,0.5119226,
7183792,0.7321344,
7183795,0.46900094,
7183796,0.45806262,
7183801,0.4162284,
7184214,0.76057094,
7184217,0.7873366,
7184233,0.7545716,
7184252,0.77333313,
7184253,0.7980583,
7184256,0.7382509,
7184257,0.7163567,
7184258,0.73325753,
7184260,0.7172073,
7184263,0.7013087,
7184516,0.53371847,
7184517,0.6467881,
7184518,0.6616452,
7184535,0.8324819,
7184539,0.72573775,
7184540,0.7637451,
7184807,0.28250778,
7184808,0.24718373,
7184809,0.25172657,
7184810,0.25022733,
7184811,0.33133632,
7184813,0.35520267,
7184816,0.32239118,
7184817,0.28690505,
7184818,0.242749,
7184819,0.2967511,
7184820,0.33106297,
7184821,0.3436143,
7184822,0.28569636,
7184823,0.3250652,
7184824,0.37389952,
7184825,0.2532469,
7184826,0.286088,
7184827,0.3222003,
7184828,0.31115097,
7184829,0.26728317,
7184830,0.34095812,
7184831,0.3107374,
7184832,0.21658735,
7184833,0.2530268,
7184834,0.27540928,
7184835,0.33704463,
7184836,0.2274462,
7184837,0.26020613,
7184838,0.2632019,
7184839,0.22294351,
7184840,0.21708257,
7184841,0.24766108,
7184842,0.35878316,
7184843,0.24729274,
7184844,0.26943678,
7184845,0.25851563,
7184846,0.27586338,
7184847,0.30728775,
7184848,0.26266196,
7184849,0.28185278,
7184850,0.2378648,
7184851,0.33516288,
7184852,0.3097248,
7184853,0.33256072,
7184854,0.2681231,
7184855,0.29667583,
7184856,0.23143095,
7184857,0.28525364,
7184859,0.31815484,
7184860,0.36709926,
7184861,0.29671657,
7184862,0.27242753,
7184863,0.19340576,
7184864,0.18936881,
7184865,0.28826794,
7184866,0.25673127,
7184867,0.23992825,
7184868,0.32820818,
7184869,0.26883203,
7184870,0.24917603,
7184871,0.26829004,
7184872,0.250684,
7184873,0.33881238,
7184874,0.22889437,
7184875,0.19810247,
7184876,0.27411997,
7184877,0.40381402,
7184878,0.35057187,
7184879,0.37393808,
7184880,0.40626377,
7184881,0.25635073,
7184882,0.22769785,
7184883,0.33109364,
7184884,0.2586181,
7184885,0.32110527,
7184886,0.2748362,
7184887,0.22359072,
7184888,0.22944781,
7184889,0.21397348,
7184890,0.20062418,
7184893,0.36545017,
7184896,0.29994848,
7184897,0.23142731,
7184898,0.27020136,
7184954,0.83522344,
7184956,0.7315937,
7184957,0.54015326,
7185305,0.73548657,
7185306,0.7263099,
7185314,0.73693573,
7185315,0.8674666,
7185318,0.92007947,
7185430,0.5036882,
7185453,0.7558262,
7185456,0.8381871,
7185459,0.684559,
7185461,0.6256682,
7185467,0.6695962,
7185470,0.7755233,
7185475,0.80557805,
7186269,0.3615486,
7186270,0.3355735,
7186271,0.31106696,
7186272,0.44861457,
7186273,0.41976446,
7186275,0.27950534,
7186276,0.22180046,
7186277,0.25863615,
7186278,0.24722259,
7186279,0.28393793,
7186280,0.2859778,
7186281,0.2735599,
7186282,0.25904372,
7186284,0.3207273,
7186285,0.18859343,
7186286,0.21321005,
7186384,0.8336353,
7186386,0.4920755,
7186388,0.48816696,
7186389,0.48154935,
7186390,0.4692575,
7186391,0.427084,
7186791,0.51808584,
7186792,0.5458949,
7186793,0.60102606,
7186794,0.5217932,
7186795,0.54243207,
7186796,0.42210755,
7186797,0.4533804,
7186798,0.83461845,
7187077,0.88529783,
7187138,0.84783006,
7187310,0.8495945,
7187363,0.7428556,
7187364,0.8187429,
7187594,0.8428213,
7188065,0.31712908,
7188638,0.88726944,
7188829,0.8966167,
7188830,0.9174113,
7188949,0.79376763,
7188950,0.7578381,
7188951,0.5820405,
7188952,0.83076674,
7188953,0.8395134,
7188954,0.8487789,
7188955,0.7563422,
7188956,0.8195873,
7188957,0.88470703,
7188958,0.7579256,
7188959,0.87784004,
7188960,0.8800796,
7188961,0.8742301,
7188962,0.8500926,
7188963,0.7663487,
7188964,0.76166505,
7188965,0.840893,
7188966,0.6722351,
7188967,0.65485644,
7188968,0.79680127,
7188969,0.6893605,
7188970,0.8523521,
7188971,0.79916215,
7188973,0.7894963,
7188974,0.6754578,
7188975,0.85668755,
7188976,0.8625215,
7188977,0.7061504,
7188978,0.5464485,
7188979,0.8246029,
7188980,0.7728873,
7188981,0.7856174,
7188982,0.93354875,
7188983,0.89527506,
7188984,0.82422096,
7188986,0.88438255,
7188987,0.68458676,
7188988,0.79491293,
7188989,0.8015934,
7188990,0.80709755,
7188991,0.6993877,
7188992,0.64737993,
7188999,0.5388257,
7189000,0.4995667,
7189381,0.90857387,
7189382,0.84231204,
7189383,0.8726511,
7189384,0.91402227,
7189385,0.82660115,
7189387,0.87191904,
7189389,0.9134189,
7189452,0.9277608,
7189706,0.788582,
7189937,0.44647676,
7189938,0.74097335,
7189939,0.7719388,
7189940,0.7652173,
7189941,0.5748818,
7189942,0.77311814,
7189944,0.5727641,
7189948,0.6260086,
7189949,0.7103947,
7189951,0.53668565,
7189952,0.50225186,
7189953,0.72983545,
7189956,0.8054508,
7189957,0.74819815,
7189958,0.73722464,
7189962,0.74339104,
7189963,0.5977713,
7189964,0.7046271,
7189965,0.89567286,
7189977,0.49758688,
7190369,0.67907214,
7190694,0.78464943,
7190695,0.80783737,
7190696,0.7939976,
7190697,0.79399,
7190698,0.7850208,
7190699,0.8212255,
7190700,0.69700223,
7190701,0.7361174,
7190702,0.8140935,
7190703,0.866861,
7190715,0.8868482,
7190716,0.8655079,
7190797,0.71509606,
7190831,0.4487485,
7190833,0.4891489,
7190834,0.7132373,
7190876,0.60358196,
7191083,0.8142412,
7191260,0.6658748,
7191310,0.90592796,
7191808,0.6592762,
7192419,0.78422993,
7192510,0.6925448,
7192511,0.8753218,
7192512,0.8770701,
7192514,0.7257499,
7192515,0.7790095,
7192516,0.80726045,
7192517,0.7516144,
7192518,0.7394012,
7192519,0.7996188,
7192520,0.7492309,
7192521,0.75670326,
7192522,0.7407565,
7192523,0.6595016,
7192524,0.7043365,
7192525,0.80652374,
7192526,0.79257745,
7192527,0.74246836,
7192528,0.8807577,
7192529,0.78842354,
7192530,0.72032624,
7192532,0.61393744,
7192533,0.78605884,
7192534,0.79540163,
7192535,0.8898649,
7192536,0.83182317,
7192537,0.89585495,
7192538,0.7881456,
7192539,0.895961,
7192540,0.71914047,
7192541,0.7546447,
7192542,0.7693805,
7192543,0.7857415,
7192544,0.83900774,
7192545,0.76911527,
7192546,0.78654796,
7192547,0.8174375,
7192548,0.7406145,
7192549,0.7894487,
7192550,0.75703406,
7192551,0.6268756,
7192552,0.685802,
7192553,0.78513217,
7193187,0.85722,
7193189,0.8784288,
7193190,0.83817315,
7193191,0.8601914,
7193192,0.862505,
7193193,0.68739593,
7193194,0.7601005,
7193195,0.9135181,
7193196,0.90687746,
7193197,0.8980997,
7193198,0.86815655,
7193199,0.6854367,
7193200,0.8103292,
7193201,0.8449374,
7193202,0.8725206,
7193203,0.86206055,
7193204,0.7422081,
7193207,0.83140504,
7193208,0.80936337,
7193209,0.7117982,
7193210,0.7174719,
7193211,0.7526823,
7193212,0.7339562,
7193213,0.85273325,
7193214,0.79680175,
7193215,0.8844066,
7193216,0.80120844,
7193217,0.8098474,
7193218,0.79992175,
7193219,0.7471616,
7193220,0.8003958,
7193221,0.7975833,
7193222,0.7600029,
7193223,0.8397102,
7193224,0.85631883,
7193225,0.75082517,
7193226,0.7014773,
7193227,0.8287422,
7193228,0.752812,
7193229,0.61543125,
7193230,0.9244888,
7193232,0.816854,
7193236,0.8047435,
7193238,0.8463612,
7193239,0.882755,
7193240,0.8405683,
7193241,0.70182645,
7193243,0.75964737,
7193244,0.68934196,
7193245,0.68239915,
7193247,0.7012082,
7193248,0.78316236,
7193249,0.89846814,
7193250,0.8433944,
7193251,0.81079686,
7193252,0.7340608,
7193253,0.84824836,
7193254,0.8484059,
7193255,0.77924675,
7193256,0.7540443,
7193258,0.7617518,
7193259,0.7516329,
7193260,0.70611805,
7193261,0.6048234,
7193262,0.56558484,
7193263,0.5671264,
7193264,0.55766517,
7193265,0.5187897,
7193984,0.8893573,
7194037,0.7275249,
7194039,0.48321965,
7194040,0.81144047,
7194042,0.80885655,
7194044,0.73999614,
7194045,0.6738571,
7194046,0.65154505,
7194047,0.6104997,
7194050,0.66369283,
7194052,0.76349044,
7194059,0.818123,
7194060,0.81839186,
7194061,0.81707495,
7194080,0.7674976,
7194081,0.7584713,
7194082,0.7382431,
7194914,0.8590212,
7194944,0.6720328,
7195396,0.68661773,
7195521,0.8386956,
7198111,0.77081364,
7198113,0.813862,
7198114,0.65586275,
7198284,0.697391,
7198298,0.6692465,
7198301,0.7673026,
7198302,0.7422031,
7198303,0.7467336,
7198309,0.6393699,
7198310,0.62025344,
7198311,0.65893203,
7198314,0.58100545,
7198315,0.5853788,
7198370,0.743472,
7198730,0.49796212,
7198993,0.75613034,
7199001,0.72901905,
7199077,0.85035855,
7199078,0.8121161,
7199079,0.8697703,
7199080,0.8620801,
7199081,0.8389628,
7199082,0.74438953,
7199083,0.72466743,
7199084,0.88722175,
7199085,0.8751002,
7199086,0.8173348,
7199087,0.79715365,
7199088,0.8183048,
7199089,0.8233583,
7199090,0.8459434,
7199091,0.789613,
7199092,0.7577673,
7199093,0.70783925,
7199094,0.872221,
7199095,0.8726768,
7199096,0.64305264,
7199097,0.7796182,
7199098,0.81081384,
7199099,0.89860046,
7199345,0.5815884,
7200621,0.7760416,
7200622,0.7388808,
7200623,0.7786324,
7200624,0.7546521,
7200625,0.76941603,
7200626,0.7904689,
7200627,0.6972546,
7200972,0.78087264,
7200973,0.75818306,
7200974,0.80106366,
7200976,0.44008568,
7200984,0.8480053,
7200993,0.9088702,
7201013,0.6315973,
7201018,0.6094953,
7201025,0.7025093,
7201026,0.6508414,
7201135,0.58214647,
7202734,0.7912293,
7202735,0.7716344,
7202736,0.78964883,
7202738,0.7019531,
7202741,0.6766743,
7202933,0.5790188,
7202934,0.47611237,
7202935,0.5621228,
7202936,0.5729266,
7202937,0.5554115,
7202938,0.59607595,
7202939,0.5917208,
7202950,0.56317675,
7202951,0.53622055,
7202952,0.58317626,
7202953,0.52782667,
7202954,0.5496432,
7202956,0.4910818,
7202957,0.54105,
7202958,0.60169363,
7202959,0.79513514,
7202960,0.6827539,
7202961,0.5908326,
7202962,0.86531967,
7202963,0.8592083,
7202964,0.7914942,
7202965,0.60409474,
7202966,0.545686,
7202967,0.7743504,
7202968,0.82897216,
7202969,0.80693334,
7202970,0.7845699,
7202971,0.7193786,
7202972,0.48784548,
7202973,0.77741086,
7202974,0.6642256,
7202975,0.78524685,
7202976,0.7882077,
7202977,0.7450624,
7202978,0.7461794,
7202979,0.86953175,
7202980,0.55716,
7202981,0.7612584,
7202982,0.6522866,
7202983,0.7356685,
7202984,0.5948062,
7202985,0.65403724,
7202986,0.5896614,
7202987,0.755173,
7202988,0.63649654,
7202989,0.83757263,
7202990,0.8490129,
7202991,0.829645,
7202992,0.81282514,
7202993,0.81448376,
7202994,0.8092083,
7202995,0.5727852,
7202996,0.758884,
7202997,0.68389493,
7202998,0.57500225,
7202999,0.8384023,
7203000,0.7155012,
7203188,0.68979865,
7203189,0.62326247,
7203190,0.73798037,
7203191,0.8135348,
7203192,0.7058554,
7203193,0.7317578,
7203281,0.8650814,
7203282,0.8499231,
7203283,0.86502934,
7203284,0.8455355,
7203285,0.87946427,
7203286,0.86886835,
7203287,0.68001175,
7203288,0.85069335,
7203289,0.8371668,
7203290,0.68591076,
7203291,0.8522786,
7203292,0.5965113,
7203293,0.570796,
7203294,0.78079146,
7203295,0.5993979,
7203296,0.8724298,
7203297,0.84927225,
7203298,0.71508074,
7203299,0.87992007,
7203300,0.8724659,
7203301,0.84531945,
7203302,0.83354974,
7203303,0.73474795,
7203304,0.6410443,
7203305,0.84823984,
7203306,0.8408823,
7203307,0.8295458,
7203308,0.7888783,
7203309,0.8143522,
7203310,0.8806175,
7203583,0.80151737,
7203584,0.741582,
7203585,0.60518795,
7203586,0.74148643,
7203587,0.64468646,
7203590,0.73756236,
7203591,0.6955832,
7203592,0.749136,
7203593,0.7159475,
7203594,0.6356515,
7203599,0.5725371,
7203600,0.9222072,
7203601,0.7071027,
7203602,0.81169575,
7203603,0.67023146,
7203604,0.80055183,
7203605,0.6939835,
7203606,0.7623007,
7203607,0.82276905,
7203608,0.6162179,
7203609,0.69214463,
7203610,0.92853844,
7203611,0.68360525,
7203612,0.7344011,
7203613,0.7031361,
7203615,0.76711905,
7203696,0.78817034,
7203697,0.8268562,
7203698,0.78222805,
7203700,0.81449884,
7203701,0.69513583,
7203702,0.6707799,
7203703,0.81242,
7203704,0.8169303,
7203705,0.86012405,
7203706,0.8643351,
7203707,0.9017029,
7203708,0.8155934,
7203709,0.77835196,
7203710,0.72843367,
7203711,0.3748466,
7203712,0.4657529,
7203713,0.8161437,
7203715,0.58676344,
7203716,0.5597497,
7203723,0.5508128,
7203724,0.6760777,
7203725,0.7927565,
7203726,0.7380512,
7203727,0.64035773,
7203728,0.8347881,
7203748,0.8680024,
7204295,0.55296963,
7204297,0.62506545,
7204352,0.664482,
7204356,0.89153475,
7204357,0.8979048,
7204358,0.8589991,
7204359,0.8445194,
7204374,0.85344887,
7204377,0.6551348,
7204378,0.89138967,
7204379,0.5641811,
7204380,0.9220849,
7204381,0.8765424,
7204382,0.9152691,
7204383,0.7486287,
7204384,0.80871063,
7204385,0.74049497,
7204386,0.72809166,
7204387,0.7531681,
7204390,0.8142016,
7204938,0.76902133,
7204942,0.7971153,
7205009,0.60873663,
7205010,0.4880231,
7205038,0.8344283,
7205644,0.831833,
7205645,0.78236264,
7205646,0.81712806,
7205647,0.91114295,
7205648,0.8477633,
7205649,0.7547528,
7205650,0.7380846,
7205651,0.73256993,
7205652,0.7798837,
7205653,0.7739353,
7205655,0.6764314,
7205656,0.8633508,
7205657,0.8018639,
7205658,0.7821083,
7205659,0.7544275,
7205660,0.90898305,
7205662,0.8789571,
7205663,0.7222489,
7205664,0.69122946,
7205665,0.7414337,
7205666,0.6162839,
7205667,0.83247495,
7205668,0.77863353,
7205669,0.821699,
7205670,0.7907615,
7205671,0.86561745,
7205672,0.85704446,
7205673,0.7752106,
7205674,0.8986214,
7205675,0.62227273,
7205676,0.917908,
7205678,0.79083145,
7205679,0.64620346,
7205680,0.6401695,
7205681,0.7646112,
7205683,0.8655318,
7205685,0.8720444,
7205686,0.90448225,
7205690,0.7869294,
7205691,0.81362784,
7205692,0.77390856,
7205693,0.71645343,
7205694,0.8742594,
7205713,0.7125032,
7205714,0.73858345,
7205715,0.8809461,
7205716,0.78597534,
7205717,0.67196035,
7205718,0.66892916,
7205719,0.69797003,
7205720,0.8405766,
7205721,0.7469879,
7205722,0.6849205,
7205723,0.71201456,
7205724,0.69720554,
7205725,0.66928613,
7205726,0.77760947,
7205728,0.71886176,
7205795,0.80277663,
7205796,0.78395975,
7205798,0.80172795,
7205799,0.75872564,
7205801,0.76372015,
7205802,0.84541696,
7205803,0.8231803,
7205804,0.8367235,
7205805,0.8294775,
7205806,0.79413986,
7205807,0.87099564,
7205809,0.83270985,
7205810,0.7813034,
7205811,0.79180086,
7205820,0.8485695,
7205822,0.74082327,
7205823,0.7776889,
7205824,0.7686441,
7205825,0.8159177,
7206158,0.7384146,
7206160,0.7623145,
7206217,0.7767061,
7206219,0.8182255,
7206221,0.890809,
7206223,0.78882265,
7206225,0.87436897,
7206227,0.8879944,
7206229,0.7914902,
7206230,0.8680638,
7206231,0.87592906,
7206232,0.8710137,
7206233,0.79991835,
7206234,0.76258147,
7206235,0.80581677,
7206236,0.6612349,
7206237,0.8934855,
7206238,0.88936156,
7206239,0.84528726,
7206240,0.7196132,
7206242,0.8990021,
7206243,0.8004999,
7206244,0.7276869,
7206245,0.44756618,
7206246,0.82505906,
7206247,0.81672436,
7206248,0.80304384,
7206249,0.714445,
7206250,0.90076303,
7206251,0.64622116,
7206252,0.5488302,
7206290,0.82242525,
7206291,0.7878397,
7206292,0.82792026,
7206293,0.8830842,
7206294,0.8529046,
7206295,0.87120277,
7206296,0.82326037,
7206297,0.85402787,
7206298,0.87059635,
7206299,0.8688269,
7206300,0.9085062,
7206301,0.87538713,
7206302,0.73713624,
7206304,0.7340095,
7206305,0.68751675,
7206306,0.77697915,
7206307,0.86759263,
7206308,0.80366904,
7206309,0.7940595,
7206310,0.77947503,
7206311,0.84088624,
7206312,0.7122248,
7206313,0.69280094,
7206314,0.88704646,
7206315,0.7536433,
7206317,0.8933946,
7206318,0.8375019,
7206319,0.86053294,
7206320,0.77826875,
7206321,0.76054806,
7206322,0.8185018,
7206493,0.7689811,
7206494,0.72723573,
7206495,0.8270651,
7206642,0.7584242,
7206643,0.778218,
7206644,0.53065425,
7206646,0.88439614,
7206650,0.90896565,
7206651,0.8646281,
7206653,0.8398348,
7206654,0.8977301,
7206655,0.9118965,
7206657,0.6392051,
7206658,0.80976295,
7206659,0.8137038,
7206660,0.6347355,
7206661,0.74385977,
7206662,0.7485662,
7206663,0.7594912,
7206664,0.7399782,
7206669,0.47918165,
7206670,0.60522115,
7206671,0.7124635,
7206672,0.6921348,
7206673,0.71462953,
7206674,0.59347486,
7206675,0.6241658,
7206676,0.6559689,
7206677,0.66059065,
7206678,0.5704394,
7206679,0.61537886,
7206681,0.6559573,
7206682,0.6563234,
7206683,0.7105034,
7206684,0.6185856,
7206685,0.6643309,
7206708,0.59938574,
7206709,0.5707546,
7206710,0.66124487,
7206711,0.68176395,
7206712,0.6766303,
7206717,0.52113944,
7206718,0.67115104,
7206719,0.6907389,
7206746,0.6719561,
7206747,0.66010314,
7206748,0.66456234,
7206749,0.5002582,
7206750,0.6461236,
7206751,0.6664146,
7206752,0.6585489,
7206753,0.662251,
7206754,0.7023278,
7206769,0.81666595,
7206770,0.713758,
7206771,0.7744088,
7206772,0.68438834,
7206773,0.6694438,
7206774,0.741843,
7206775,0.746293,
7206776,0.72219217,
7206777,0.7214109,
7206778,0.68513346,
7206779,0.8382837,
7206780,0.84536177,
7206781,0.7494812,
7206782,0.8206905,
7206783,0.7576548,
7206784,0.70224816,
7206785,0.6674106,
7206786,0.8302002,
7206787,0.82284814,
7206788,0.7775836,
7206789,0.858512,
7206790,0.8578354,
7206791,0.9012745,
7206792,0.9172024,
7206793,0.92364246,
7206794,0.91842246,
7206795,0.9077578,
7206796,0.9190559,
7206797,0.89709646,
7206798,0.8969442,
7206799,0.8818032,
7206800,0.9089774,
7206801,0.8876758,
7206802,0.88401705,
7206803,0.8693137,
7206804,0.8565996,
7206805,0.9075935,
7206806,0.8856605,
7206807,0.8981691,
7206808,0.8807396,
7206809,0.8888576,
7206810,0.90549374,
7206811,0.7149951,
7206812,0.890671,
7206813,0.7695277,
7206814,0.7397195,
7206815,0.7042554,
7206816,0.68139684,
7206817,0.7836932,
7206818,0.761001,
7206819,0.6853261,
7206820,0.84127325,
7206821,0.774993,
7206822,0.59468377,
7206823,0.79915595,
7206824,0.71050495,
7206825,0.8065269,
7206826,0.88053226,
7206827,0.8215671,
7206828,0.843409,
7206829,0.6977662,
7206830,0.69554216,
7206831,0.9142655,
7206832,0.9294612,
7206833,0.765017,
7206834,0.6426946,
7206835,0.77795863,
7206836,0.7822743,
7206840,0.7991717,
7206841,0.8541572,
7206842,0.85971445,
7206843,0.89631593,
7206844,0.85008025,
7206845,0.83833516,
7206846,0.8189054,
7206847,0.82402414,
7206848,0.87592137,
7206849,0.84698987,
7206850,0.88160783,
7206851,0.8736467,
7206852,0.9087466,
7206853,0.89163023,
7206854,0.87157303,
7206855,0.9138962,
7206856,0.8998486,
7206857,0.9159228,
7206858,0.84982747,
7206859,0.8094653,
7206860,0.8588395,
7206861,0.91552764,
7206862,0.8028205,
7206863,0.84532535,
7206864,0.75431585,
7206865,0.8215863,
7206866,0.9264326,
7206867,0.913291,
7206868,0.8030882,
7206869,0.82775736,
7206870,0.72803265,
7206871,0.78878486,
7206872,0.849439,
7206873,0.8140992,
7206874,0.76781136,
7206875,0.7749934,
7206876,0.8317968,
7206877,0.8517232,
7206878,0.8107998,
7206879,0.72157407,
7206880,0.91514647,
7206929,0.8157276,
7206930,0.7177988,
